"Question1","Domain1","Question2","Domain2","Similarity","SameDomain","Theta","QuestionID1","QuestionID2"
"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","(7) How much did your tinnitus interfere with your ability to concentrate?","Cognitive",0.875193724606312,"Cross-Domain",28.9320888343286,21,7
"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","(7) How much did your tinnitus interfere with your ability to concentrate?","Cognitive",0.815458335405003,"Cross-Domain",35.3672937090016,22,7
"How anxious or worried has your tinnitus made you feel?","Emotional","(7) How much did your tinnitus interfere with your ability to concentrate?","Cognitive",0.867866887264761,"Cross-Domain",29.7883036726253,23,7
"How bothered or upset have you been because of your tinnitus?","Emotional","(7) How much did your tinnitus interfere with your ability to concentrate?","Cognitive",0.84702424927211,"Cross-Domain",32.1105295352857,24,7
"How depressed were you because of your tinnitus?","Emotional","(7) How much did your tinnitus interfere with your ability to concentrate?","Cognitive",0.865819363672724,"Cross-Domain",30.0236020383892,25,7
"How much did your tinnitus interfere with your ability to focus attention on other things besides your tinnitus?","Cognitive","(8) How much did your tinnitus interfere with your ability to think clearly?","Cognitive",0.932412224581012,"Within-Domain",21.1859857873871,9,8
"How often did your tinnitus make it difficult to fall asleep or stay asleep?","Sleep","(8) How much did your tinnitus interfere with your ability to think clearly?","Cognitive",0.88487703076049,"Cross-Domain",27.7636075379953,10,8
"How often did your tinnitus cause you difficulty in getting as much sleep as you needed?","Sleep","(8) How much did your tinnitus interfere with your ability to think clearly?","Cognitive",0.88529642788746,"Cross-Domain",27.7119780882283,11,8
"How much of the time did your tinnitus keep you from sleeping as deeply or as peacefully as you would have liked?","Sleep","(8) How much did your tinnitus interfere with your ability to think clearly?","Cognitive",0.865966953061327,"Cross-Domain",30.0066972815412,12,8
"How much has your tinnitus interfered with your ability to hear clearly?","Auditory","(8) How much did your tinnitus interfere with your ability to think clearly?","Cognitive",0.94555822010503,"Cross-Domain",18.9930218462028,13,8
"How much has your tinnitus interfered with your ability to understand people who are talking?","Auditory","(8) How much did your tinnitus interfere with your ability to think clearly?","Cognitive",0.928673525307103,"Cross-Domain",21.7710229844044,14,8
"How much has your tinnitus interfered with your ability to follow conversations in a group or at meetings?","Auditory","(8) How much did your tinnitus interfere with your ability to think clearly?","Cognitive",0.913023382374595,"Cross-Domain",24.0734375021176,15,8
"How much has your tinnitus interfered with your quiet resting activities?","Relaxation","(8) How much did your tinnitus interfere with your ability to think clearly?","Cognitive",0.89123182569089,"Cross-Domain",26.971552007431,16,8
"How much has your tinnitus interfered with your ability to relax?","Relaxation","(8) How much did your tinnitus interfere with your ability to think clearly?","Cognitive",0.934345856696418,"Cross-Domain",20.8772807448262,17,8
"How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation","(8) How much did your tinnitus interfere with your ability to think clearly?","Cognitive",0.911885565597617,"Cross-Domain",24.2327627716538,18,8
"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","(8) How much did your tinnitus interfere with your ability to think clearly?","Cognitive",0.903279183951836,"Cross-Domain",25.407493816398,19,8
"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","(8) How much did your tinnitus interfere with your ability to think clearly?","Cognitive",0.896497774490265,"Cross-Domain",26.2985329980973,20,8
"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","(8) How much did your tinnitus interfere with your ability to think clearly?","Cognitive",0.879276426044905,"Cross-Domain",28.4447980538871,21,8
"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","(8) How much did your tinnitus interfere with your ability to think clearly?","Cognitive",0.816293134218211,"Cross-Domain",35.2845745438906,22,8
"How anxious or worried has your tinnitus made you feel?","Emotional","(8) How much did your tinnitus interfere with your ability to think clearly?","Cognitive",0.863799988831227,"Cross-Domain",30.2540391433346,23,8
"How bothered or upset have you been because of your tinnitus?","Emotional","(8) How much did your tinnitus interfere with your ability to think clearly?","Cognitive",0.85052636309662,"Cross-Domain",31.7310342387164,24,8
"How depressed were you because of your tinnitus?","Emotional","(8) How much did your tinnitus interfere with your ability to think clearly?","Cognitive",0.872069590956446,"Cross-Domain",29.299962707878,25,8
"How often did your tinnitus make it difficult to fall asleep or stay asleep?","Sleep","(9) How much did your tinnitus interfere with your ability to focus attention on other things besides your tinnitus?","Cognitive",0.872096935180187,"Cross-Domain",29.2967611455174,10,9
"How often did your tinnitus cause you difficulty in getting as much sleep as you needed?","Sleep","(9) How much did your tinnitus interfere with your ability to focus attention on other things besides your tinnitus?","Cognitive",0.860712836430403,"Cross-Domain",30.6032854214543,11,9
"How much of the time did your tinnitus keep you from sleeping as deeply or as peacefully as you would have liked?","Sleep","(9) How much did your tinnitus interfere with your ability to focus attention on other things besides your tinnitus?","Cognitive",0.836272764179338,"Cross-Domain",33.2513993822075,12,9
"How much has your tinnitus interfered with your ability to hear clearly?","Auditory","(9) How much did your tinnitus interfere with your ability to focus attention on other things besides your tinnitus?","Cognitive",0.894993021543211,"Cross-Domain",26.4924665469106,13,9
"How much has your tinnitus interfered with your ability to understand people who are talking?","Auditory","(9) How much did your tinnitus interfere with your ability to focus attention on other things besides your tinnitus?","Cognitive",0.907274639714317,"Cross-Domain",24.8685972801097,14,9
"How much has your tinnitus interfered with your ability to follow conversations in a group or at meetings?","Auditory","(9) How much did your tinnitus interfere with your ability to focus attention on other things besides your tinnitus?","Cognitive",0.90464876926372,"Cross-Domain",25.2239803457791,15,9
"How much has your tinnitus interfered with your quiet resting activities?","Relaxation","(9) How much did your tinnitus interfere with your ability to focus attention on other things besides your tinnitus?","Cognitive",0.866803925412058,"Cross-Domain",29.9106673342133,16,9
"How much has your tinnitus interfered with your ability to relax?","Relaxation","(9) How much did your tinnitus interfere with your ability to focus attention on other things besides your tinnitus?","Cognitive",0.897091586296564,"Cross-Domain",26.2216357688245,17,9
"How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation","(9) How much did your tinnitus interfere with your ability to focus attention on other things besides your tinnitus?","Cognitive",0.884740574400837,"Cross-Domain",27.7803868107883,18,9
"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","(9) How much did your tinnitus interfere with your ability to focus attention on other things besides your tinnitus?","Cognitive",0.878960111411728,"Cross-Domain",28.4828244013447,19,9
"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","(9) How much did your tinnitus interfere with your ability to focus attention on other things besides your tinnitus?","Cognitive",0.869252454451163,"Cross-Domain",29.6281142403076,20,9
"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","(9) How much did your tinnitus interfere with your ability to focus attention on other things besides your tinnitus?","Cognitive",0.87463992813416,"Cross-Domain",28.997610152106,21,9
"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","(9) How much did your tinnitus interfere with your ability to focus attention on other things besides your tinnitus?","Cognitive",0.825235725501685,"Cross-Domain",34.3876024426865,22,9
"How anxious or worried has your tinnitus made you feel?","Emotional","(9) How much did your tinnitus interfere with your ability to focus attention on other things besides your tinnitus?","Cognitive",0.834672028741149,"Cross-Domain",33.4182969837909,23,9
"How bothered or upset have you been because of your tinnitus?","Emotional","(9) How much did your tinnitus interfere with your ability to focus attention on other things besides your tinnitus?","Cognitive",0.815087195732331,"Cross-Domain",35.4040154830654,24,9
"How depressed were you because of your tinnitus?","Emotional","(9) How much did your tinnitus interfere with your ability to focus attention on other things besides your tinnitus?","Cognitive",0.831978858332606,"Cross-Domain",33.6974455409702,25,9
"How often did your tinnitus cause you difficulty in getting as much sleep as you needed?","Sleep","(10) How often did your tinnitus make it difficult to fall asleep or stay asleep?","Sleep",0.924532377175118,"Within-Domain",22.4020532223179,11,10
"How much of the time did your tinnitus keep you from sleeping as deeply or as peacefully as you would have liked?","Sleep","(10) How often did your tinnitus make it difficult to fall asleep or stay asleep?","Sleep",0.894762014248194,"Within-Domain",26.5221223722773,12,10
"How much has your tinnitus interfered with your ability to hear clearly?","Auditory","(10) How often did your tinnitus make it difficult to fall asleep or stay asleep?","Sleep",0.843116534787445,"Cross-Domain",32.5293038033765,13,10
"How much has your tinnitus interfered with your ability to understand people who are talking?","Auditory","(10) How often did your tinnitus make it difficult to fall asleep or stay asleep?","Sleep",0.846932232048411,"Cross-Domain",32.1204466258188,14,10
"How much has your tinnitus interfered with your ability to follow conversations in a group or at meetings?","Auditory","(10) How often did your tinnitus make it difficult to fall asleep or stay asleep?","Sleep",0.860119406815251,"Cross-Domain",30.6700074751147,15,10
"How much has your tinnitus interfered with your quiet resting activities?","Relaxation","(10) How often did your tinnitus make it difficult to fall asleep or stay asleep?","Sleep",0.849689765066581,"Cross-Domain",31.8220574577603,16,10
"How much has your tinnitus interfered with your ability to relax?","Relaxation","(10) How often did your tinnitus make it difficult to fall asleep or stay asleep?","Sleep",0.854656391428751,"Cross-Domain",31.2782049003985,17,10
"How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation","(10) How often did your tinnitus make it difficult to fall asleep or stay asleep?","Sleep",0.849621909636856,"Cross-Domain",31.8294300207413,18,10
"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","(10) How often did your tinnitus make it difficult to fall asleep or stay asleep?","Sleep",0.829388596597935,"Cross-Domain",33.9640167734216,19,10
"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","(10) How often did your tinnitus make it difficult to fall asleep or stay asleep?","Sleep",0.820656769668062,"Cross-Domain",34.8494069457914,20,10
"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","(10) How often did your tinnitus make it difficult to fall asleep or stay asleep?","Sleep",0.814699331264151,"Cross-Domain",35.4423567119448,21,10
"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","(10) How often did your tinnitus make it difficult to fall asleep or stay asleep?","Sleep",0.846589139475779,"Cross-Domain",32.1573991069033,22,10
"How anxious or worried has your tinnitus made you feel?","Emotional","(10) How often did your tinnitus make it difficult to fall asleep or stay asleep?","Sleep",0.84653332614168,"Cross-Domain",32.1634068477943,23,10
"How bothered or upset have you been because of your tinnitus?","Emotional","(10) How often did your tinnitus make it difficult to fall asleep or stay asleep?","Sleep",0.824316991104754,"Cross-Domain",34.4806943198225,24,10
"How depressed were you because of your tinnitus?","Emotional","(10) How often did your tinnitus make it difficult to fall asleep or stay asleep?","Sleep",0.844096261621787,"Cross-Domain",32.424763309397,25,10
"How much of the time did your tinnitus keep you from sleeping as deeply or as peacefully as you would have liked?","Sleep","(11) How often did your tinnitus cause you difficulty in getting as much sleep as you needed?","Sleep",0.911690130528365,"Within-Domain",24.2600300089308,12,11
"How much has your tinnitus interfered with your ability to hear clearly?","Auditory","(11) How often did your tinnitus cause you difficulty in getting as much sleep as you needed?","Sleep",0.84800923364345,"Cross-Domain",32.004201635001,13,11
"How much has your tinnitus interfered with your ability to understand people who are talking?","Auditory","(11) How often did your tinnitus cause you difficulty in getting as much sleep as you needed?","Sleep",0.83606124683573,"Cross-Domain",33.2734952907324,14,11
"How much has your tinnitus interfered with your ability to follow conversations in a group or at meetings?","Auditory","(11) How often did your tinnitus cause you difficulty in getting as much sleep as you needed?","Sleep",0.843800722650846,"Cross-Domain",32.4563300003189,15,11
"How much has your tinnitus interfered with your quiet resting activities?","Relaxation","(11) How often did your tinnitus cause you difficulty in getting as much sleep as you needed?","Sleep",0.849592497775415,"Cross-Domain",31.832625175314,16,11
"How much has your tinnitus interfered with your ability to relax?","Relaxation","(11) How often did your tinnitus cause you difficulty in getting as much sleep as you needed?","Sleep",0.852009299228212,"Cross-Domain",31.5691109626011,17,11
"How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation","(11) How often did your tinnitus cause you difficulty in getting as much sleep as you needed?","Sleep",0.848245407800232,"Cross-Domain",31.9786599663721,18,11
"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","(11) How often did your tinnitus cause you difficulty in getting as much sleep as you needed?","Sleep",0.832383571006324,"Cross-Domain",33.6556273720872,19,11
"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","(11) How often did your tinnitus cause you difficulty in getting as much sleep as you needed?","Sleep",0.822800398934295,"Cross-Domain",34.63388501448,20,11
"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","(11) How often did your tinnitus cause you difficulty in getting as much sleep as you needed?","Sleep",0.795557386470473,"Cross-Domain",37.2920660616071,21,11
"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","(11) How often did your tinnitus cause you difficulty in getting as much sleep as you needed?","Sleep",0.851917641273102,"Cross-Domain",31.5791407596519,22,11
"How anxious or worried has your tinnitus made you feel?","Emotional","(11) How often did your tinnitus cause you difficulty in getting as much sleep as you needed?","Sleep",0.820945400395487,"Cross-Domain",34.8204557644303,23,11
"How bothered or upset have you been because of your tinnitus?","Emotional","(11) How often did your tinnitus cause you difficulty in getting as much sleep as you needed?","Sleep",0.804310469165704,"Cross-Domain",36.4562840148195,24,11
"How depressed were you because of your tinnitus?","Emotional","(11) How often did your tinnitus cause you difficulty in getting as much sleep as you needed?","Sleep",0.824294048215109,"Cross-Domain",34.4830162165735,25,11
"How much has your tinnitus interfered with your ability to hear clearly?","Auditory","(12) How much of the time did your tinnitus keep you from sleeping as deeply or as peacefully as you would have liked?","Sleep",0.822225899142016,"Cross-Domain",34.6917604424516,13,12
"How much has your tinnitus interfered with your ability to understand people who are talking?","Auditory","(12) How much of the time did your tinnitus keep you from sleeping as deeply or as peacefully as you would have liked?","Sleep",0.828151981937422,"Cross-Domain",34.0906327628183,14,12
"How much has your tinnitus interfered with your ability to follow conversations in a group or at meetings?","Auditory","(12) How much of the time did your tinnitus keep you from sleeping as deeply or as peacefully as you would have liked?","Sleep",0.842310408891096,"Cross-Domain",32.6150966692522,15,12
"How much has your tinnitus interfered with your quiet resting activities?","Relaxation","(12) How much of the time did your tinnitus keep you from sleeping as deeply or as peacefully as you would have liked?","Sleep",0.83571352643274,"Cross-Domain",33.309791298966,16,12
"How much has your tinnitus interfered with your ability to relax?","Relaxation","(12) How much of the time did your tinnitus keep you from sleeping as deeply or as peacefully as you would have liked?","Sleep",0.826415590400331,"Cross-Domain",34.2677260239915,17,12
"How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation","(12) How much of the time did your tinnitus keep you from sleeping as deeply or as peacefully as you would have liked?","Sleep",0.84500699420216,"Cross-Domain",32.3273147435968,18,12
"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","(12) How much of the time did your tinnitus keep you from sleeping as deeply or as peacefully as you would have liked?","Sleep",0.825593738100701,"Cross-Domain",34.3512665006573,19,12
"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","(12) How much of the time did your tinnitus keep you from sleeping as deeply or as peacefully as you would have liked?","Sleep",0.822860682125953,"Cross-Domain",34.6278071460662,20,12
"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","(12) How much of the time did your tinnitus keep you from sleeping as deeply or as peacefully as you would have liked?","Sleep",0.800304458115979,"Cross-Domain",36.8408141942433,21,12
"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","(12) How much of the time did your tinnitus keep you from sleeping as deeply or as peacefully as you would have liked?","Sleep",0.817879326543775,"Cross-Domain",35.1269338018691,22,12
"How anxious or worried has your tinnitus made you feel?","Emotional","(12) How much of the time did your tinnitus keep you from sleeping as deeply or as peacefully as you would have liked?","Sleep",0.809846767327419,"Cross-Domain",35.9190371279066,23,12
"How bothered or upset have you been because of your tinnitus?","Emotional","(12) How much of the time did your tinnitus keep you from sleeping as deeply or as peacefully as you would have liked?","Sleep",0.805514303705459,"Cross-Domain",36.3400463150995,24,12
"How depressed were you because of your tinnitus?","Emotional","(12) How much of the time did your tinnitus keep you from sleeping as deeply or as peacefully as you would have liked?","Sleep",0.814327005888123,"Cross-Domain",35.4791279893613,25,12
"How much has your tinnitus interfered with your ability to understand people who are talking?","Auditory","(13) How much has your tinnitus interfered with your ability to hear clearly?","Auditory",0.958724344586989,"Within-Domain",16.5192326425759,14,13
"How much has your tinnitus interfered with your ability to follow conversations in a group or at meetings?","Auditory","(13) How much has your tinnitus interfered with your ability to hear clearly?","Auditory",0.919312507177399,"Within-Domain",23.1742187728409,15,13
"How much has your tinnitus interfered with your quiet resting activities?","Relaxation","(13) How much has your tinnitus interfered with your ability to hear clearly?","Auditory",0.914594828432684,"Cross-Domain",23.8517473031931,16,13
"How much has your tinnitus interfered with your ability to relax?","Relaxation","(13) How much has your tinnitus interfered with your ability to hear clearly?","Auditory",0.950562811157458,"Cross-Domain",18.0913154532789,17,13
"How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation","(13) How much has your tinnitus interfered with your ability to hear clearly?","Auditory",0.930702464632519,"Cross-Domain",21.4554175696004,18,13
"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","(13) How much has your tinnitus interfered with your ability to hear clearly?","Auditory",0.911463105921222,"Cross-Domain",24.2916685345601,19,13
"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","(13) How much has your tinnitus interfered with your ability to hear clearly?","Auditory",0.91392894968466,"Cross-Domain",23.945921288762,20,13
"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","(13) How much has your tinnitus interfered with your ability to hear clearly?","Auditory",0.878045090302434,"Cross-Domain",28.5925644363753,21,13
"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","(13) How much has your tinnitus interfered with your ability to hear clearly?","Auditory",0.763226678542413,"Cross-Domain",40.2505135420921,22,13
"How anxious or worried has your tinnitus made you feel?","Emotional","(13) How much has your tinnitus interfered with your ability to hear clearly?","Auditory",0.872551004584563,"Cross-Domain",29.243550337616,23,13
"How bothered or upset have you been because of your tinnitus?","Emotional","(13) How much has your tinnitus interfered with your ability to hear clearly?","Auditory",0.855749381029077,"Cross-Domain",31.1573779702071,24,13
"How depressed were you because of your tinnitus?","Emotional","(13) How much has your tinnitus interfered with your ability to hear clearly?","Auditory",0.827390570878436,"Cross-Domain",34.1683877668432,25,13
"How much has your tinnitus interfered with your ability to follow conversations in a group or at meetings?","Auditory","(14) How much has your tinnitus interfered with your ability to understand people who are talking?","Auditory",0.9486931711719,"Within-Domain",18.4331598760239,15,14
"How much has your tinnitus interfered with your quiet resting activities?","Relaxation","(14) How much has your tinnitus interfered with your ability to understand people who are talking?","Auditory",0.911165097891976,"Cross-Domain",24.3331407685776,16,14
"How much has your tinnitus interfered with your ability to relax?","Relaxation","(14) How much has your tinnitus interfered with your ability to understand people who are talking?","Auditory",0.932384198769989,"Cross-Domain",21.1904285531669,17,14
"How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation","(14) How much has your tinnitus interfered with your ability to understand people who are talking?","Auditory",0.92665446344944,"Cross-Domain",22.0808288615516,18,14
"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","(14) How much has your tinnitus interfered with your ability to understand people who are talking?","Auditory",0.91818006435238,"Cross-Domain",23.3385465937284,19,14
"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","(14) How much has your tinnitus interfered with your ability to understand people who are talking?","Auditory",0.910730151414367,"Cross-Domain",24.3935511557005,20,14
"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","(14) How much has your tinnitus interfered with your ability to understand people who are talking?","Auditory",0.90573959895337,"Cross-Domain",25.0769204647692,21,14
"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","(14) How much has your tinnitus interfered with your ability to understand people who are talking?","Auditory",0.791528646670079,"Cross-Domain",37.6714037592562,22,14
"How anxious or worried has your tinnitus made you feel?","Emotional","(14) How much has your tinnitus interfered with your ability to understand people who are talking?","Auditory",0.879067504212205,"Cross-Domain",28.4699191959691,23,14
"How bothered or upset have you been because of your tinnitus?","Emotional","(14) How much has your tinnitus interfered with your ability to understand people who are talking?","Auditory",0.861763700013807,"Cross-Domain",30.4848084684676,24,14
"How depressed were you because of your tinnitus?","Emotional","(14) How much has your tinnitus interfered with your ability to understand people who are talking?","Auditory",0.825583052267573,"Cross-Domain",34.3523515310367,25,14
"How much has your tinnitus interfered with your quiet resting activities?","Relaxation","(15) How much has your tinnitus interfered with your ability to follow conversations in a group or at meetings?","Auditory",0.911878189187099,"Cross-Domain",24.2337924570772,16,15
"How much has your tinnitus interfered with your ability to relax?","Relaxation","(15) How much has your tinnitus interfered with your ability to follow conversations in a group or at meetings?","Auditory",0.913032922828356,"Cross-Domain",24.0720973884535,17,15
"How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation","(15) How much has your tinnitus interfered with your ability to follow conversations in a group or at meetings?","Auditory",0.919252842839916,"Cross-Domain",23.1829040685658,18,15
"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","(15) How much has your tinnitus interfered with your ability to follow conversations in a group or at meetings?","Auditory",0.927252320381009,"Cross-Domain",21.9895258386877,19,15
"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","(15) How much has your tinnitus interfered with your ability to follow conversations in a group or at meetings?","Auditory",0.891580244414303,"Cross-Domain",26.9275037205987,20,15
"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","(15) How much has your tinnitus interfered with your ability to follow conversations in a group or at meetings?","Auditory",0.918328619532269,"Cross-Domain",23.3170522082342,21,15
"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","(15) How much has your tinnitus interfered with your ability to follow conversations in a group or at meetings?","Auditory",0.832569084261511,"Cross-Domain",33.6364433213095,22,15
"How anxious or worried has your tinnitus made you feel?","Emotional","(15) How much has your tinnitus interfered with your ability to follow conversations in a group or at meetings?","Auditory",0.870772361343622,"Cross-Domain",29.4514827221199,23,15
"How bothered or upset have you been because of your tinnitus?","Emotional","(15) How much has your tinnitus interfered with your ability to follow conversations in a group or at meetings?","Auditory",0.859600222465631,"Cross-Domain",30.7282745147745,24,15
"How depressed were you because of your tinnitus?","Emotional","(15) How much has your tinnitus interfered with your ability to follow conversations in a group or at meetings?","Auditory",0.820297034707027,"Cross-Domain",34.8854608729905,25,15
"How much has your tinnitus interfered with your ability to relax?","Relaxation","(16) How much has your tinnitus interfered with your quiet resting activities?","Relaxation",0.943583752847509,"Within-Domain",19.3376168710175,17,16
"How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation","(16) How much has your tinnitus interfered with your quiet resting activities?","Relaxation",0.955086459020708,"Within-Domain",17.2371438557461,18,16
"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","(16) How much has your tinnitus interfered with your quiet resting activities?","Relaxation",0.959050808569972,"Cross-Domain",16.4533201922957,19,16
"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","(16) How much has your tinnitus interfered with your quiet resting activities?","Relaxation",0.949119233105655,"Cross-Domain",18.3557998276127,20,16
"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","(16) How much has your tinnitus interfered with your quiet resting activities?","Relaxation",0.890478638520968,"Cross-Domain",27.0665458747798,21,16
"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","(16) How much has your tinnitus interfered with your quiet resting activities?","Relaxation",0.782249579946853,"Cross-Domain",38.5329912098984,22,16
"How anxious or worried has your tinnitus made you feel?","Emotional","(16) How much has your tinnitus interfered with your quiet resting activities?","Relaxation",0.893089197393677,"Cross-Domain",26.7359616850355,23,16
"How bothered or upset have you been because of your tinnitus?","Emotional","(16) How much has your tinnitus interfered with your quiet resting activities?","Relaxation",0.895209366834682,"Cross-Domain",26.4646650192105,24,16
"How depressed were you because of your tinnitus?","Emotional","(16) How much has your tinnitus interfered with your quiet resting activities?","Relaxation",0.855737883016165,"Cross-Domain",31.1586512356089,25,16
"How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation","(17) How much has your tinnitus interfered with your ability to relax?","Relaxation",0.947202636733607,"Within-Domain",18.7013654541901,18,17
"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","(17) How much has your tinnitus interfered with your ability to relax?","Relaxation",0.924166022482196,"Cross-Domain",22.4570675737211,19,17
"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","(17) How much has your tinnitus interfered with your ability to relax?","Relaxation",0.930197843006612,"Cross-Domain",21.5343238926509,20,17
"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","(17) How much has your tinnitus interfered with your ability to relax?","Relaxation",0.887243038443572,"Cross-Domain",27.4711730273035,21,17
"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","(17) How much has your tinnitus interfered with your ability to relax?","Relaxation",0.759110423116352,"Cross-Domain",40.6141626043935,22,17
"How anxious or worried has your tinnitus made you feel?","Emotional","(17) How much has your tinnitus interfered with your ability to relax?","Relaxation",0.884934922429511,"Cross-Domain",27.7564861036563,23,17
"How bothered or upset have you been because of your tinnitus?","Emotional","(17) How much has your tinnitus interfered with your ability to relax?","Relaxation",0.872746848185906,"Cross-Domain",29.2205728488909,24,17
"How depressed were you because of your tinnitus?","Emotional","(17) How much has your tinnitus interfered with your ability to relax?","Relaxation",0.843089898029817,"Cross-Domain",32.5321418671031,25,17
"How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life","(18) How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation",0.949170476028773,"Cross-Domain",18.3464744369695,19,18
"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","(18) How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation",0.959027509247963,"Cross-Domain",16.4580327852418,20,18
"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","(18) How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation",0.910122861119011,"Cross-Domain",24.4776644523695,21,18
"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","(18) How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation",0.791940196595825,"Cross-Domain",37.632802662636,22,18
"How anxious or worried has your tinnitus made you feel?","Emotional","(18) How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation",0.881335428652398,"Cross-Domain",28.1961226618151,23,18
"How bothered or upset have you been because of your tinnitus?","Emotional","(18) How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation",0.8846573559598,"Cross-Domain",27.7906151380795,24,18
"How depressed were you because of your tinnitus?","Emotional","(18) How much has your tinnitus interfered with your ability to enjoy peace and quiet?","Relaxation",0.847402771222548,"Cross-Domain",32.0697057984036,25,18
"How much has your tinnitus interfered with your enjoyment of life?","Quality of Life","(19) How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life",0.963965869938431,"Within-Domain",15.4279233212301,20,19
"How much has your tinnitus interfered with your relationships with family, friends, and other people?","Quality of Life","(19) How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life",0.916131309104699,"Within-Domain",23.6330977597315,21,19
"How often did your tinnitus cause you difficulty performing your work or other tasks, such as home maintenance, schoolwork, or caring for children or others?","Quality of Life","(19) How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life",0.808541328384442,"Within-Domain",36.0463408963864,22,19
"How anxious or worried has your tinnitus made you feel?","Emotional","(19) How much has your tinnitus interfered with your enjoyment of social activities?","Quality of Life",0.882392016532785,"Cross-Domain",28.0677290028107,23,19
